Step,Current Stock Price,Action,Buy and Hold Portfolio Value,DQN Agent Portfolio Value
551,335.2,9,43561.58029070254,43462.65499999995
552,335.2,6,43561.58029070254,43462.65499999995
553,335.2,6,43561.58029070254,43462.65499999995
554,335.18,1,43558.98115106706,43461.91499999995
555,335.1,0,43548.584592525134,43458.63499999995
556,334.83,3,43513.4962074461,43447.564999999944
557,334.25,2,43438.121158017086,43416.24499999995
558,334.21,1,43432.92287874611,43413.80499999995
559,334.03,1,43409.53062202676,43402.284999999945
560,334.06,7,43413.429331479994,43404.29499999995
561,334.06,4,43413.429331479994,43404.29499999995
562,333.76,4,43374.44223694774,43382.09499999994
563,333.8,4,43379.64051621871,43385.49499999995
564,333.76,4,43374.44223694774,43381.77499999995
565,333.76,7,43374.44223694774,43381.77499999995
566,333.4,4,43327.65772350904,43349.37499999994
567,333.32,8,43317.2611649671,43341.534999999945
568,333.53,9,43344.55213113967,43359.174999999945
569,333.68,10,43364.045678405804,43369.37499999995
570,333.74,8,43371.84309731226,43372.434999999954
571,333.8,10,43379.64051621871,43375.07499999995
572,333.86,1,43387.437935125155,43377.05499999995
573,333.62,1,43356.248259499356,43368.17499999995
574,333.86,1,43387.437935125155,43378.01499999995
575,333.86,4,43387.437935125155,43378.014999999956
576,333.81,0,43380.94008603645,43374.96499999995
577,333.84,3,43384.83879548967,43376.79499999995
578,333.91,1,43393.93578421387,43381.76499999995
579,333.86,0,43387.437935125155,43378.11499999995
580,333.86,6,43387.437935125155,43378.11499999995
