Step,Current Stock Price,Action,Buy and Hold Portfolio Value,DQN Agent Portfolio Value
375,0.8889999985694885,tensor([[0]]),8890.0,9919.9658203125
376,0.8889999985694885,tensor([[8]]),8890.0,9919.9658203125
377,0.8880000114440918,tensor([[4]]),8880.0,9921.638671875
378,0.8870000243186951,tensor([[9]]),8870.0,9912.701171875
379,0.8880000114440918,tensor([[5]]),8880.0,9910.4658203125
380,0.902999997138977,tensor([[9]]),9030.0,10077.865234375
381,0.9010000228881836,tensor([[0]]),9010.0,10082.3291015625
382,0.9070000052452087,tensor([[6]]),9070.0,10082.3291015625
383,0.9089999794960022,tensor([[7]]),9090.0,10081.21875
384,0.9070000052452087,tensor([[8]]),9070.0,10083.4365234375
385,0.9070000052452087,tensor([[10]]),9070.0,10083.4375
386,0.902999997138977,tensor([[2]]),9030.0,10094.552734375
387,0.902999997138977,tensor([[4]]),9030.0,10094.552734375
388,0.902999997138977,tensor([[0]]),9030.0,10094.552734375
389,0.8989999890327454,tensor([[0]]),8990.0,10094.552734375
390,0.8960000276565552,tensor([[10]]),8960.0,10094.552734375
391,0.9070000052452087,tensor([[8]]),9070.0,10063.576171875
392,0.906000018119812,tensor([[5]]),9060.0,10065.240234375
393,0.9070000052452087,tensor([[2]]),9070.0,10076.349609375
394,0.9100000262260437,tensor([[4]]),9100.0,10089.6787109375
395,0.9070000052452087,tensor([[9]]),9070.0,10063.068359375
396,0.9070000052452087,tensor([[6]]),9070.0,10063.0693359375
397,0.9070000052452087,tensor([[4]]),9070.0,10063.0693359375
398,0.8960000276565552,tensor([[2]]),8960.0,9965.443359375
399,0.8989999890327454,tensor([[5]]),8990.0,9978.787109375
400,0.8960000276565552,tensor([[10]]),8960.0,9945.490234375
401,0.8920000195503235,tensor([[3]]),8920.0,9956.5859375
402,0.8920000195503235,tensor([[6]]),8920.0,9956.5859375
403,0.890999972820282,tensor([[0]]),8910.0,9957.14453125
404,0.8899999856948853,tensor([[6]]),8900.0,9957.14453125
405,0.8880000114440918,tensor([[1]]),8880.0,9958.2626953125
406,0.8889999985694885,tensor([[1]]),8890.0,9960.50390625
407,0.890999972820282,tensor([[9]]),8910.0,9964.984375
408,0.8930000066757202,tensor([[8]]),8930.0,9960.51171875
409,0.8930000066757202,tensor([[2]]),8930.0,9960.51171875
410,0.8930000066757202,tensor([[8]]),8930.0,9960.51171875
411,0.8939999938011169,tensor([[0]]),8940.0,9958.8388671875
412,0.8939999938011169,tensor([[6]]),8940.0,9958.8388671875
413,0.8999999761581421,tensor([[10]]),9000.0,9955.5029296875
414,0.8999999761581421,tensor([[6]]),9000.0,9955.5029296875
415,0.8999999761581421,tensor([[10]]),9000.0,9955.5029296875
416,0.8999999761581421,tensor([[2]]),9000.0,9955.5029296875
417,0.902999997138977,tensor([[7]]),9030.0,9968.775390625
418,0.9110000133514404,tensor([[4]]),9110.0,9959.951171875
419,0.9150000214576721,tensor([[4]]),9150.0,9994.935546875
420,0.921999990940094,tensor([[7]]),9220.0,10056.1005859375
421,0.9259999990463257,tensor([[10]]),9260.0,10051.7412109375
422,0.9350000023841858,tensor([[6]]),9350.0,10027.3232421875
423,0.9350000023841858,tensor([[7]]),9350.0,10027.3232421875
424,0.9390000104904175,tensor([[0]]),9390.0,10023.03515625
425,0.9440000057220459,tensor([[7]]),9440.0,10023.03515625
426,0.9440000057220459,tensor([[5]]),9440.0,10023.03515625
427,0.9470000267028809,tensor([[7]]),9470.0,10054.8857421875
428,0.9480000138282776,tensor([[10]]),9480.0,10053.8251953125
429,0.9480000138282776,tensor([[5]]),9480.0,10053.826171875
430,0.949999988079071,tensor([[8]]),9500.0,10075.03515625
431,0.9539999961853027,tensor([[0]]),9540.0,10068.6748046875
432,0.9559999704360962,tensor([[9]]),9560.0,10068.6748046875
433,0.9580000042915344,tensor([[10]]),9580.0,10064.462890625
434,0.9610000252723694,tensor([[4]]),9610.0,10056.5849609375
435,0.9660000205039978,tensor([[10]]),9660.0,10098.439453125
436,0.9679999947547913,tensor([[10]]),9680.0,10093.2138671875
437,0.972000002861023,tensor([[8]]),9720.0,10082.7890625
438,0.9729999899864197,tensor([[0]]),9730.0,10081.234375
439,0.9729999899864197,tensor([[0]]),9730.0,10081.234375
440,0.9760000109672546,tensor([[7]]),9760.0,10081.234375
441,0.972000002861023,tensor([[1]]),9720.0,10085.36328125
442,0.9620000123977661,tensor([[4]]),9620.0,10064.61328125
443,0.9639999866485596,tensor([[7]]),9640.0,10081.3505859375
444,0.9610000252723694,tensor([[4]]),9610.0,10084.4853515625
445,0.9599999785423279,tensor([[5]]),9600.0,10076.091796875
446,0.9570000171661377,tensor([[0]]),9570.0,10044.6064453125
447,0.953000009059906,tensor([[6]]),9530.0,10044.6064453125
448,0.953000009059906,tensor([[0]]),9530.0,10044.6064453125
449,0.9629999995231628,tensor([[10]]),9630.0,10044.6064453125
450,0.9629999995231628,tensor([[3]]),9630.0,10044.6064453125
451,0.9710000157356262,tensor([[5]]),9710.0,10094.669921875
452,0.972000002861023,tensor([[8]]),9720.0,10105.06640625
453,0.9760000109672546,tensor([[1]]),9760.0,10098.830078125
454,0.9789999723434448,tensor([[5]]),9790.0,10105.037109375
455,0.9769999980926514,tensor([[1]]),9770.0,10084.3955078125
456,0.9700000286102295,tensor([[1]]),9700.0,10069.947265625
457,0.9639999866485596,tensor([[5]]),9640.0,10057.4912109375
458,0.9559999704360962,tensor([[5]]),9560.0,9974.0263671875
459,0.9539999961853027,tensor([[4]]),9540.0,9953.1611328125
460,0.9629999995231628,tensor([[8]]),9630.0,10028.275390625
461,0.9639999866485596,tensor([[0]]),9640.0,10026.7138671875
462,0.9559999704360962,tensor([[0]]),9560.0,10026.7138671875
463,0.9559999704360962,tensor([[6]]),9560.0,10026.7138671875
464,0.9570000171661377,tensor([[10]]),9570.0,10026.1904296875
465,0.9589999914169312,tensor([[1]]),9590.0,10020.9521484375
466,0.9589999914169312,tensor([[5]]),9590.0,10020.9521484375
467,0.9639999866485596,tensor([[9]]),9640.0,10073.197265625
468,0.9649999737739563,tensor([[6]]),9650.0,10071.1083984375
469,0.972000002861023,tensor([[9]]),9720.0,10067.4609375
470,0.9739999771118164,tensor([[6]]),9740.0,10063.318359375
471,0.9779999852180481,tensor([[10]]),9780.0,10061.25390625
472,0.9789999723434448,tensor([[10]]),9790.0,10058.68359375
473,0.9810000061988831,tensor([[7]]),9810.0,10053.5478515625
474,0.9860000014305115,tensor([[1]]),9860.0,10048.427734375
475,0.9879999756813049,tensor([[1]]),9880.0,10052.50390625
476,0.9929999709129333,tensor([[10]]),9930.0,10062.673828125
477,0.9980000257492065,tensor([[9]]),9980.0,10050.009765625
478,0.9990000128746033,tensor([[3]]),9990.0,10047.9951171875
479,1.0010000467300415,tensor([[10]]),10010.0,10060.0634765625
480,1.00600004196167,tensor([[3]]),10060.0,10047.50390625
481,1.0049999952316284,tensor([[2]]),10050.0,10041.51171875
482,1.0049999952316284,tensor([[1]]),10050.0,10041.51171875
483,1.0019999742507935,tensor([[1]]),10020.0,10035.517578125
484,0.9940000176429749,tensor([[6]]),9940.0,10019.494140625
485,0.9940000176429749,tensor([[8]]),9940.0,10019.4931640625
486,0.9940000176429749,tensor([[2]]),9940.0,10019.494140625
487,0.9940000176429749,tensor([[9]]),9940.0,10019.494140625
488,0.9900000095367432,tensor([[4]]),9900.0,10027.5546875
489,0.9850000143051147,tensor([[4]]),9850.0,9987.0390625
490,0.9850000143051147,tensor([[6]]),9850.0,9987.0390625
