Step,Current Stock Price,Action,Buy and Hold Portfolio Value,DQN Agent Portfolio Value
273,125.085,9,22553.067574078534,22487.486
274,125.08,8,22552.16606440215,22487.270999999997
275,125.095,9,22554.8705934313,22487.825999999997
276,125.015,9,22540.44643860917,22485.426
277,125.045,9,22545.85549666747,22486.146
278,125.06,9,22548.56002569662,22486.446
279,125.065,9,22549.461535373,22486.526
280,125.065,9,22549.461535373,22486.526
281,125.03,9,22543.15096763832,22486.141000000003
282,125.02,1,22541.34794828555,22486.051000000003
283,125.075,10,22551.26455472577,22486.986000000004
284,125.06,7,22548.56002569662,22486.791
285,125.065,4,22549.461535373,22486.851000000002
286,125.112,9,22557.935726331005,22488.966000000004
287,125.155,9,22565.6887095479,22490.514000000003
288,125.09,1,22553.96908375492,22488.629000000004
289,125.055,8,22547.658516020238,22487.369000000002
290,125.05,0,22546.75700634385,22487.214000000004
291,125.077,7,22551.625158596322,22488.051000000003
292,125.075,2,22551.26455472577,22487.995000000003
293,125.07,9,22550.363045049384,22487.780000000002
294,125.07,1,22550.363045049384,22487.780000000006
295,125.08,9,22552.16606440215,22488.200000000004
296,125.08,9,22552.16606440215,22488.200000000004
297,125.05,3,22546.75700634385,22487.360000000004
298,125.065,10,22549.461535373,22488.11
299,125.065,0,22549.461535373,22488.110000000004
300,125.065,10,22549.461535373,22488.110000000004
301,125.085,0,22553.067574078534,22488.690000000002
302,125.025,6,22542.249457961938,22486.950000000004
303,125.015,9,22540.44643860917,22486.670000000006
304,125.01,8,22539.544928932788,22486.555000000004
305,124.98,8,22534.13587087449,22485.955
306,124.96,6,22530.529832168955,22485.615
307,124.96,4,22530.529832168955,22485.615
308,125.02,9,22541.34794828555,22488.555
309,125.01,0,22539.544928932788,22488.155000000002
310,124.95,4,22528.72681281619,22485.755
311,124.96,5,22530.529832168955,22486.425000000003
312,124.926,9,22524.39956636955,22483.195
313,124.97,9,22532.33285152172,22486.539000000004
314,124.885,6,22517.00718702321,22481.354000000003
315,124.975,8,22533.234361198105,22486.574
316,124.945,9,22527.825303139805,22485.074
317,124.953,9,22529.26771862202,22485.394
318,124.915,9,22522.416245081506,22484.178
319,124.97,9,22532.33285152172,22485.608000000004
320,124.985,10,22535.03738055087,22485.923000000003
321,125.0,4,22537.74190958002,22486.163
322,124.952,10,22529.087416686743,22483.859
323,124.87,9,22514.30265799406,22480.907
324,124.825,9,22506.18907090661,22479.602
325,124.901,0,22519.892017987633,22481.426
326,124.885,9,22517.00718702321,22481.042
327,124.885,9,22517.00718702321,22481.042
328,124.92,9,22523.31775475789,22481.602000000003
329,124.89,5,22517.90869669959,22481.212
330,124.86,9,22512.49963864129,22479.592
331,124.735,9,22489.96189673171,22474.092
332,124.855,9,22511.59812896491,22478.412
333,124.89,9,22517.90869669959,22479.427000000003
334,124.81,7,22503.48454187746,22477.507
335,124.715,9,22486.355858026178,22475.417
336,124.63,9,22471.030193527662,22473.887000000002
337,124.625,9,22470.128683851282,22473.812
338,124.595,9,22464.719625792983,22473.452
339,124.69,3,22481.84830964426,22474.402000000002
340,124.7,9,22483.651328997028,22474.752
341,124.68,9,22480.0452902915,22474.192000000003
342,124.67,9,22478.24227093873,22473.962000000003
343,124.67,4,22478.24227093873,22473.962000000003
344,124.73,9,22489.060387055328,22477.022000000004
345,124.74,9,22490.863406408094,22477.432000000004
346,124.77,3,22496.272464466394,22478.422000000002
347,124.745,9,22491.764916084478,22477.047000000002
348,124.75,1,22492.66642576086,22477.267000000003
349,124.74,10,22490.863406408094,22476.767000000003
350,124.73,9,22489.060387055328,22476.387000000002
351,124.73,10,22489.060387055328,22476.387000000006
352,124.73,1,22489.060387055328,22476.387000000006
353,124.75,2,22492.66642576086,22477.007000000005
354,124.73,9,22489.060387055328,22476.107000000004
355,124.75,7,22492.66642576086,22476.827000000005
356,124.77,1,22496.272464466394,22477.487000000005
357,124.755,9,22493.567935437244,22476.887000000006
358,124.76,9,22494.469445113627,22477.047000000006
359,124.74,7,22490.863406408094,22476.52700000001
360,124.745,9,22491.764916084478,22476.647000000008
361,124.76,8,22494.469445113627,22476.947000000007
362,124.78,9,22498.07548381916,22477.287000000004
363,124.78,5,22498.07548381916,22477.287000000004
364,124.78,2,22498.07548381916,22477.287000000004
365,124.76,9,22494.469445113627,22475.947000000007
366,124.8,10,22501.681522524694,22478.107000000007
367,124.76,9,22494.469445113627,22476.467000000008
368,124.79,1,22499.878503171927,22477.45700000001
369,124.75,9,22492.66642576086,22475.85700000001
370,124.76,4,22494.469445113627,22476.17700000001
371,124.76,0,22494.469445113627,22476.17700000001
372,124.73,5,22489.060387055328,22474.34700000001
373,124.73,9,22489.060387055328,22474.34700000001
374,124.71,9,22485.454348349795,22472.907000000007
375,124.67,0,22478.24227093873,22470.58700000001
376,124.7,2,22483.651328997028,22472.327000000012
377,124.69,0,22481.84830964426,22471.627000000008
378,124.64,9,22472.83321288043,22468.127000000008
379,124.66,2,22476.43925158596,22469.24700000001
