date,open,high,low,close,volume,smawindow,emawindow,sma100,ema100,sma200,ema200,vwap,rsi,macd,macd_signal,macd_hist,bbands_upper,bbands_middle,bbands_lower,wma,cci,aroon_up,aroon_down,obv,stoch_slowk,stoch_slowd,stochf_fastk,stochf_fastd,stochrsi_fastk,stochrsi_fastd
2020-01-17 15:08:00,77.371,77.388,77.302,77.354,470036.0,77.3075,77.3281,77.3436,77.3407,77.2919,77.3048,77.2495,51.2563,0.0146,0.0216,-0.007,77.4588,77.3665,77.2743,77.3482,42.5915,94.5312,3.125,54034800.0,24.1206,29.0406,30.4094,24.1206,0.0,-0.0
2020-01-17 15:09:00,77.354,77.386,77.314,77.364,281044.0,77.3094,77.3286,77.3446,77.3412,77.2929,77.3054,77.2498,51.8033,0.0105,0.0194,-0.0089,77.4584,77.3662,77.2741,77.3491,48.2931,93.75,2.3438,54315844.0,28.6235,26.2468,38.0368,28.6235,12.4154,4.1385
2020-01-17 15:10:00,77.367,77.417,77.339,77.366,244884.0,77.3115,77.3292,77.3459,77.3417,77.294,77.306,77.2502,51.913,0.0073,0.0169,-0.0097,77.4577,77.3658,77.2739,77.35,66.9131,92.9688,1.5625,54560728.0,36.6682,29.8041,41.5584,36.6682,20.7791,11.0648
2020-01-17 15:11:00,77.369,77.386,77.307,77.332,314128.0,77.3136,77.3292,77.3466,77.3415,77.2949,77.3063,77.2506,49.9468,0.002,0.014,-0.012,77.4568,77.3648,77.2727,77.3503,32.714,92.1875,0.7812,54246600.0,34.2241,33.1719,23.0769,34.2241,0.0,11.0648
2020-01-17 15:12:00,77.335,77.351,77.297,77.32,192000.0,77.3157,77.3291,77.3472,77.3411,77.2958,77.3064,77.2508,49.2769,-0.0031,0.0105,-0.0137,77.4555,77.3633,77.2712,77.3504,10.9056,91.4062,0.0,54054600.0,27.934,32.9421,19.1667,27.934,0.0,6.9264
2020-01-17 15:13:00,77.326,77.389,77.3,77.339,246408.0,77.3179,77.3293,77.348,77.341,77.2967,77.3067,77.251,50.3491,-0.0056,0.0073,-0.0129,77.4549,77.3626,77.2704,77.3507,31.3684,90.625,0.7812,54301008.0,25.7479,29.302,35.0,25.7479,51.2962,17.0987
2020-01-17 15:14:00,77.337,77.403,77.312,77.369,107220.0,77.3199,77.3299,77.3492,77.3416,77.2978,77.3074,77.2512,51.9792,-0.0051,0.0048,-0.0099,77.4542,77.3623,77.2703,77.3515,51.4993,89.8438,0.0,54408228.0,38.0556,30.5791,60.0,38.0556,100.0,50.4321
2020-01-17 15:15:00,77.372,77.417,77.346,77.393,158724.0,77.3219,77.3309,77.3505,77.3426,77.299,77.3082,77.2514,53.2284,-0.0027,0.0033,-0.006,77.4543,77.3623,77.2703,77.3527,78.7704,89.0625,0.0,54566952.0,58.3333,40.7123,80.0,58.3333,100.0,83.7654
2020-01-17 15:16:00,77.393,77.461,77.353,77.425,499720.0,77.3242,77.3323,77.3519,77.3442,77.3004,77.3094,77.2524,54.8219,0.0018,0.003,-0.0013,77.4552,77.3626,77.27,77.3543,111.0532,88.2812,0.0,55066672.0,72.6829,56.3573,78.0488,72.6829,100.0,100.0
2020-01-17 15:17:00,77.43,77.471,77.402,77.442,203432.0,77.3265,77.334,77.3537,77.3462,77.3016,77.3107,77.2529,55.6385,0.0066,0.0037,0.0029,77.4575,77.3632,77.269,77.3561,140.9105,87.5,0.0,55270104.0,80.3632,70.4598,83.0409,80.3632,100.0,100.0
2020-01-17 15:18:00,77.441,77.465,77.39,77.437,250892.0,77.3284,77.3356,77.3553,77.348,77.3026,77.3119,77.2534,55.3393,0.0099,0.005,0.0049,77.4596,77.3639,77.2681,77.3578,130.3081,86.7188,0.0,55019212.0,79.902,77.6494,78.6164,79.902,91.0516,97.0172
2020-01-17 15:19:00,77.438,77.454,77.39,77.424,135652.0,77.3304,77.337,77.3567,77.3495,77.3034,77.3131,77.2537,54.5636,0.0113,0.0062,0.0051,77.4611,77.3644,77.2677,77.3593,119.2927,85.9375,3.125,54883560.0,74.6858,78.317,62.4,74.6858,49.6283,80.2266
2020-01-17 15:20:00,77.426,77.452,77.392,77.422,123800.0,77.3321,77.3383,77.358,77.3509,77.3043,77.3141,77.254,54.4442,0.0122,0.0074,0.0047,77.4632,77.3654,77.2676,77.3607,117.3496,85.1562,2.3438,54759760.0,66.497,73.6949,58.4746,66.497,0.0,46.8933
2020-01-17 15:21:00,77.42,77.442,77.39,77.417,106676.0,77.3339,77.3395,77.3596,77.3522,77.3051,77.3152,77.2542,54.1429,0.0123,0.0084,0.0039,77.4651,77.3665,77.2679,77.362,109.1898,84.375,1.5625,54653084.0,51.4026,64.1951,33.3333,51.4026,0.0,16.5428
2020-01-17 15:22:00,77.421,77.454,77.39,77.434,119636.0,77.3358,77.341,77.3614,77.3538,77.3058,77.3163,77.2544,55.0037,0.0136,0.0094,0.0042,77.4679,77.3681,77.2684,77.3636,120.3943,83.5938,0.7812,54772720.0,50.1582,56.0193,58.6667,50.1582,69.1908,23.0636
2020-01-17 15:23:00,77.435,77.478,77.407,77.452,257460.0,77.338,77.3427,77.3632,77.3558,77.3067,77.3177,77.255,55.8952,0.0159,0.0107,0.0052,77.4716,77.3703,77.2691,77.3654,144.523,82.8125,0.0,55030180.0,54.1515,51.9041,70.4545,54.1515,100.0,56.3969
2020-01-17 15:24:00,77.457,77.471,77.404,77.452,129560.0,77.3401,77.3444,77.3651,77.3577,77.3075,77.319,77.2553,55.8952,0.0175,0.0121,0.0054,77.4744,77.3729,77.2715,77.3671,138.8562,82.0312,0.0,55030180.0,66.5253,56.945,70.4545,66.5253,100.0,89.7303
2020-01-17 15:25:00,77.457,77.491,77.419,77.469,231760.0,77.3421,77.3463,77.3667,77.3599,77.3082,77.3205,77.2559,56.7325,0.02,0.0137,0.0063,77.4789,77.3753,77.2718,77.3691,159.94,81.25,0.0,55261940.0,73.0423,64.573,78.2178,73.0423,100.0,100.0
2020-01-17 15:26:00,77.473,77.491,77.44,77.47,201380.0,77.3442,77.3482,77.3683,77.3621,77.309,77.322,77.2564,56.7816,0.0217,0.0153,0.0064,77.4835,77.3775,77.2715,77.3711,167.4639,80.4688,0.0,55463320.0,75.9601,71.8426,79.2079,75.9601,100.0,100.0
2020-01-17 15:27:00,77.474,77.491,77.434,77.469,186172.0,77.3459,77.3501,77.3699,77.3642,77.3097,77.3235,77.2569,56.7161,0.0228,0.0168,0.006,77.4877,77.3793,77.2708,77.373,161.8429,79.6875,3.9062,55277148.0,77.3795,75.4606,74.7126,77.3795,90.4379,96.8126
2020-01-17 15:28:00,77.471,77.491,77.426,77.453,150916.0,77.3474,77.3517,77.3714,77.3659,77.3104,77.3248,77.2572,55.6724,0.0221,0.0178,0.0042,77.4907,77.3807,77.2706,77.3747,148.7177,78.9062,3.125,55126232.0,70.0808,74.4735,56.3218,70.0808,0.0,63.4793
2020-01-17 15:29:00,77.457,77.488,77.429,77.468,149432.0,77.3493,77.3535,77.3731,77.368,77.3111,77.3262,77.2576,56.4367,0.0224,0.0188,0.0037,77.4946,77.3824,77.2701,77.3766,153.096,78.125,2.3438,55275664.0,66.3633,71.2745,68.0556,66.3633,58.4106,49.6162
2020-01-17 15:30:00,77.471,77.503,77.436,77.484,440604.0,77.3512,77.3555,77.3747,77.3703,77.3119,77.3278,77.2587,57.2366,0.0238,0.0198,0.004,77.4994,77.3842,77.269,77.3787,167.2514,100.0,1.5625,55716268.0,66.5674,67.6705,75.3247,66.5674,100.0,52.8035
2020-01-17 15:31:00,77.486,77.539,77.451,77.513,414320.0,77.3535,77.358,77.3765,77.3731,77.3127,77.3296,77.2599,58.6364,0.0268,0.0212,0.0057,77.5061,77.3862,77.2664,77.3812,198.8384,100.0,0.7812,56130588.0,73.4571,68.7959,76.9912,73.4571,100.0,86.1369
2020-01-17 15:32:00,77.515,77.552,77.487,77.531,281868.0,77.3558,77.3607,77.3785,77.3762,77.3136,77.3316,77.2608,59.4738,0.0304,0.023,0.0074,77.5141,77.3886,77.2632,77.3839,223.4715,100.0,0.0,56412456.0,78.5497,72.8581,83.3333,78.5497,100.0,100.0
2020-01-17 15:33:00,77.532,77.552,77.502,77.531,288048.0,77.3582,77.3633,77.3801,77.3793,77.3146,77.3336,77.2617,59.4738,0.0328,0.025,0.0078,77.5214,77.3908,77.2602,77.3866,224.2032,100.0,1.5625,56412456.0,81.0838,77.6969,82.9268,81.0838,100.0,100.0
2020-01-17 15:34:00,77.534,77.549,77.478,77.508,334972.0,77.3604,77.3655,77.3817,77.3818,77.3155,77.3353,77.2627,57.9242,0.0325,0.0265,0.006,77.5267,77.3927,77.2587,77.389,198.1988,99.2188,0.7812,56077484.0,76.1097,78.5811,62.069,76.1097,4.0775,68.0258
2020-01-17 15:35:00,77.511,77.549,77.475,77.529,217700.0,77.3628,77.3681,77.3836,77.3847,77.3166,77.3373,77.2633,58.9181,0.0336,0.0279,0.0057,77.5337,77.3954,77.2572,77.3916,201.0792,98.4375,0.0,56295184.0,74.0745,77.0893,77.2277,74.0745,47.7507,50.6094
2020-01-17 15:36:00,77.535,77.552,77.5,77.53,209572.0,77.3649,77.3706,77.3855,77.3876,77.3176,77.3392,77.264,58.965,0.0341,0.0291,0.005,77.5404,77.3984,77.2563,77.3942,207.8448,100.0,1.5625,56504756.0,70.2418,73.4753,71.4286,70.2418,49.9688,33.9323
2020-01-17 15:37:00,77.532,77.547,77.487,77.523,163424.0,77.3669,77.373,77.3872,77.3903,77.3186,77.341,77.2645,58.4893,0.0336,0.03,0.0035,77.5458,77.4017,77.2577,77.3966,192.3402,99.2188,0.7812,56341332.0,70.3313,71.5492,62.3377,70.3313,19.156,38.9585
2020-01-17 15:38:00,77.52,77.552,77.487,77.53,153488.0,77.3692,77.3754,77.389,77.3931,77.3194,77.3429,77.2649,58.8271,0.0333,0.0307,0.0026,77.5514,77.4052,77.259,77.3992,192.7763,100.0,0.0,56494820.0,68.3983,69.6571,71.4286,68.3983,72.5105,47.2118
2020-01-17 15:39:00,77.532,77.547,77.475,77.513,289492.0,77.3712,77.3775,77.3905,77.3954,77.3201,77.3446,77.2658,57.6681,0.0314,0.0308,0.0006,77.5548,77.4088,77.2628,77.4014,174.9091,99.2188,2.3438,56205328.0,61.039,66.5895,49.3506,61.039,0.0,30.5555
2020-01-17 15:40:00,77.518,77.566,77.478,77.55,429260.0,77.3734,77.3802,77.3926,77.3985,77.3209,77.3466,77.2671,59.437,0.0325,0.0312,0.0013,77.5599,77.4133,77.2666,77.4042,194.0869,100.0,1.5625,56634588.0,67.7323,65.7232,82.4176,67.7323,100.0,57.5035
2020-01-17 15:41:00,77.55,77.613,77.514,77.595,700160.0,77.3761,77.3835,77.395,77.4024,77.322,77.3491,77.2695,61.4303,0.0366,0.0322,0.0043,77.569,77.4182,77.2674,77.4076,238.5399,100.0,0.7812,57334748.0,72.9083,67.2265,86.9565,72.9083,100.0,66.6667
2020-01-17 15:42:00,77.598,77.647,77.563,77.612,420448.0,77.3789,77.3871,77.3977,77.4065,77.3233,77.3517,77.2711,62.145,0.0407,0.0339,0.0068,77.5794,77.4232,77.267,77.4112,268.9378,100.0,0.0,57755196.0,83.0084,74.5496,79.6512,83.0084,100.0,100.0
2020-01-17 15:43:00,77.613,77.637,77.561,77.589,370568.0,77.3814,77.3902,77.4003,77.4102,77.3245,77.3541,77.2725,60.6,0.0416,0.0355,0.0062,77.5866,77.428,77.2693,77.4145,247.295,99.2188,6.25,57384628.0,77.6289,77.8485,66.2791,77.6289,54.9212,84.9737
2020-01-17 15:44:00,77.596,77.625,77.566,77.594,167792.0,77.3838,77.3934,77.4028,77.4138,77.3258,77.3565,77.2731,60.8154,0.0423,0.0368,0.0055,77.5939,77.4327,77.2715,77.4178,238.4177,98.4375,5.4688,57552420.0,71.5231,77.3868,68.6391,71.5231,27.9767,60.966
2020-01-17 15:45:00,77.598,77.647,77.561,77.625,437124.0,77.3867,77.397,77.4055,77.418,77.3272,77.3591,77.2748,62.1209,0.0448,0.0384,0.0064,77.6031,77.4381,77.2731,77.4215,247.5599,100.0,4.6875,57989544.0,72.7923,73.9814,83.4586,72.7923,69.8699,50.9226
2020-01-17 15:46:00,77.628,77.662,77.584,77.641,314180.0,77.3895,77.4007,77.4083,77.4224,77.3286,77.3619,77.276,62.7719,0.0475,0.0403,0.0073,77.6129,77.4437,77.2745,77.4255,257.8561,100.0,3.9062,58303724.0,77.1019,73.8057,79.2079,77.1019,97.9155,65.254
2020-01-17 15:47:00,77.645,77.662,77.578,77.637,329648.0,77.3923,77.4044,77.4111,77.4266,77.3301,77.3647,77.2773,62.4988,0.0488,0.042,0.0068,77.6217,77.4492,77.2766,77.4293,245.4495,100.0,3.125,57974076.0,79.3047,76.3996,75.2475,79.3047,81.6753,83.1536
2020-01-17 15:48:00,77.64,77.657,77.588,77.637,254044.0,77.395,77.408,77.4138,77.4308,77.3317,77.3674,77.2783,62.4988,0.0492,0.0434,0.0058,77.6304,77.4544,77.2784,77.4331,238.3787,99.2188,2.3438,57974076.0,76.5677,77.6581,75.2475,76.5677,79.5399,86.3769
2020-01-17 15:49:00,77.637,77.657,77.575,77.608,184184.0,77.3977,77.4111,77.4161,77.4343,77.3334,77.3698,77.279,60.5246,0.0467,0.0441,0.0026,77.6362,77.4591,77.282,77.4364,217.0798,98.4375,1.5625,57789892.0,65.6766,73.8496,46.5347,65.6766,0.0,53.7384
2020-01-17 15:50:00,77.613,77.652,77.574,77.628,294560.0,77.4006,77.4145,77.4184,77.4382,77.3353,77.3723,77.2801,61.3802,0.0458,0.0444,0.0014,77.643,77.4641,77.2852,77.44,214.3918,97.6562,0.7812,58084452.0,61.0486,67.7643,61.3636,61.0486,29.5874,36.3758
2020-01-17 15:51:00,77.63,77.662,77.602,77.642,360064.0,77.4036,77.418,77.4209,77.4422,77.3372,77.375,77.2815,61.967,0.0457,0.0447,0.001,77.6502,77.4694,77.2886,77.4437,223.2265,100.0,0.0,58444516.0,61.7237,62.8163,77.2727,61.7237,55.9757,28.521
2020-01-17 15:52:00,77.647,77.674,77.61,77.655,951820.0,77.4066,77.4217,77.4234,77.4464,77.3391,77.3778,77.2853,62.505,0.0461,0.045,0.0011,77.6584,77.4746,77.2909,77.4476,225.3981,100.0,0.0,59396336.0,73.2121,65.3281,81.0,73.2121,75.9755,53.8462
2020-01-17 15:53:00,77.657,77.674,77.618,77.65,213584.0,77.4093,77.4252,77.4261,77.4504,77.3411,77.3805,77.2861,62.1611,0.0455,0.0451,0.0004,77.6656,77.4798,77.2939,77.4514,218.2773,100.0,0.0,59182752.0,78.0909,71.0089,76.0,78.0909,76.8925,69.6146
2020-01-17 15:54:00,77.652,77.772,77.623,77.738,1356312.0,77.4126,77.4301,77.4296,77.4561,77.3436,77.3841,77.2923,65.5534,0.0515,0.0464,0.0052,77.6806,77.4861,77.2917,77.4565,264.131,100.0,41.4062,60539064.0,79.9428,77.0819,82.8283,79.9428,100.0,84.2893
2020-01-17 15:55:00,77.747,77.798,77.719,77.769,1153356.0,77.4162,77.4353,77.4334,77.4623,77.3462,77.3879,77.2981,66.6253,0.0582,0.0487,0.0094,77.6984,77.4923,77.2862,77.462,294.5489,100.0,40.625,61692420.0,81.3441,79.7926,85.2041,81.3441,100.0,92.2975
2020-01-17 15:56:00,77.774,77.84,77.741,77.816,872432.0,77.4202,77.4412,77.4374,77.4693,77.3489,77.3922,77.3027,68.1533,0.0664,0.0523,0.0142,77.7201,77.4991,77.2781,77.4682,310.2466,100.0,39.8438,62564852.0,85.8659,82.3842,89.5652,85.8659,100.0,100.0
